molecule_chembl_id,smiles,standard_value,bioactivity_class
CHEMBL3289105,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]12,10000.0,inactive
CHEMBL3289106,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]12,10000.0,inactive
CHEMBL304810,NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(C(F)(F)F)cc2)cc1,1999.86,active
CHEMBL30011,COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Cl)cc2)cc1,758.58,active
CHEMBL43957,CS(=O)(=O)c1ccc(-n2cccc2-c2ccc(F)cc2)cc1,512.86,active
CHEMBL109143,Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cs1,520.0,active
CHEMBL5290910,C=C1c2nc3ccccc3n2CC(c2ccc(S(C)(=O)=O)cc2)N1c1ccc(C)cc1,70.0,active
CHEMBL5282220,NS(=O)(=O)c1ccc(N/N=C/c2cn(-c3ccc(S(N)(=O)=O)cc3)nc2-c2ccc(Cl)cc2)cc1,390.0,active
CHEMBL5272130,N=C1/C(=N\Nc2ccc(S(N)(=O)=O)cc2)C(N)=NN1c1ccc(S(N)(=O)=O)cc1,920.0,active
CHEMBL357918,CCS(=O)(=O)Nc1cc2c(cc1Sc1ccc(F)cc1F)C(=O)CC2,10000.0,inactive
CHEMBL287919,CS(=O)(=O)Nc1cc2c(cc1Sc1ccc(F)cc1F)C(=O)CC2,23.0,active
CHEMBL1684150,C=CCOc1cc2oc(C)cc(=O)c2c(O)c1OCC=C,13540.0,inactive
CHEMBL1684151,CC(C)=CCOc1cc2oc(C)cc(=O)c2c(O)c1OCC=C(C)C,10350.0,inactive
CHEMBL43002,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,60.0,active
CHEMBL456807,NNc1ccccc1,1514.0,active
CHEMBL4561572,O=[N+]([O-])c1ccc(/C=N/Nc2nnc(-c3ccncc3)o2)cc1,41.0,active
CHEMBL4462267,O=C(Nc1ccccc1)Nc1nnc(-c2ccc(Cl)cc2)o1,290.0,active
CHEMBL4464158,N#CCC(=O)Nc1nnc(-c2ccc(Cl)cc2)o1,250.0,active
CHEMBL88549,CS(=O)(=O)c1ccc(C2=C(c3ccc4c(c3)OCO4)CC3(CC3)C2)cc1,2.512,active
CHEMBL125460,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc(S(C)(=O)=O)cc2)o1,150.0,active
CHEMBL209408,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,200.0,active
CHEMBL491090,Oc1ccc(-c2cnsc2-c2ccc(O)cc2)cc1,50000.0,inactive
CHEMBL324923,COc1cc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)ccc1F,16.0,active
CHEMBL43366,Cc1c(C#N)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,758.58,active
CHEMBL345620,CCc1ccc(-c2nc(C)oc2-c2ccc(S(C)(=O)=O)cc2)s1,140.0,active
CHEMBL89625,COc1ccc(C2=CC3(C=C2c2ccc(S(C)(=O)=O)cc2)CC3)cc1Cl,26.92,active
CHEMBL46576,COCc1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)cc2)n1,3715.35,active
CHEMBL296307,Cc1ccc(-c2ccc(F)cc2)n1-c1ccc(S(C)(=O)=O)cc1,100000.0,inactive
CHEMBL423638,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(S(C)(=O)=O)cc4)n3)c2)CCOCC1,45.0,active
CHEMBL324312,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1,2.0,active
CHEMBL154373,Cc1ccc(NNC(=O)c2ccc(Cl)cc2)cc1,10.0,active
CHEMBL54326,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1C,5.012,active
CHEMBL28664,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc([N+](=O)[O-])cc2)cc1,2630.27,active
CHEMBL435381,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1F,5.0,active
CHEMBL297409,CCCCn1c(C)ccc1-c1ccc(S(C)(=O)=O)cc1,100000.0,inactive
CHEMBL342799,CCCCCCC[Se]c1ccccc1OC(C)=O,12000.0,inactive
CHEMBL115905,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cc(Br)co2)cc1,1000.0,active
CHEMBL347720,CS(=O)(=O)c1ccc(-c2cc3c(cc2C=C2CCCCC2)OCO3)cc1,70.0,active
CHEMBL80047,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)c3ccccc3C2)cc1,11.0,active
CHEMBL2023847,Clc1ccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)cc1,840.0,active
CHEMBL525246,CS(=O)(=O)c1ccc(-c2[nH]c3ccc(F)cc3c2-c2ccccc2)cc1,5.0,active
CHEMBL95022,N#Cc1nn(-c2ccc(S(N)(=O)=O)cc2)c2c1SCc1cc(F)ccc1-2,139.99,active
CHEMBL1916970,Cc1ccc(S(=O)(=O)NC(=O)c2cccc(C(=O)NS(=O)(=O)c3ccc(C)cc3)n2)cc1,5600.0,active
CHEMBL281847,COc1ccc2c(c1)c(CC(=O)N[C@@H](C)CO)c(C)n2C(=O)c1ccc(Cl)cc1,270.0,active
CHEMBL28801,CCc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,860.0,active
CHEMBL104502,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(N=[N+]=[N-])cc2)cc1,1550.0,active
CHEMBL257299,Cc1ccc(CNc2cc(Cl)nc(-c3ccc(S(C)(=O)=O)cc3)n2)cc1,22522676.55,inactive
CHEMBL271549,COCCOc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,416667858.0,inactive
CHEMBL271614,CC(C)Nc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,97088993.75,inactive
CHEMBL272239,CCS(=O)(=O)c1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,11025543.32,inactive
CHEMBL257300,CS(=O)(=O)c1ccc(-c2nc(NCc3ccc(O)cc3)cc(C(F)(F)F)n2)cc1,1574816.66,inactive
CHEMBL403720,CN(Cc1ccccc1)c1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,2200239.72,inactive
CHEMBL270730,Cn1cccc1CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,34722421.12,inactive
CHEMBL442706,NS(=O)(=O)c1ccc(-c2nc(NCc3cc4ccccc4s3)cc(C(F)(F)F)n2)cc1,7122623.69,inactive
CHEMBL270517,CCc1c(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)nc1C(F)(F)F,120.9,active
CHEMBL271549,COCCOc1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,2.4,active
CHEMBL272605,Cc1ccccc1CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,5720.0,active
CHEMBL10042,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)nc2)cc1,33000.0,inactive
CHEMBL2114342,COc1ccc2c(c1)c(CC(=O)NN1CCC[C@H]1CO)c(C)n2C(=O)c1ccc(Cl)cc1,1800.0,active
CHEMBL4750539,O=C(/C=C/c1ccc(O)c(O)c1)NNC(=O)COc1cccc2cccnc12,4900.0,active
CHEMBL551148,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCc3ccc(F)cc3)n2)cc1,7.0,active
CHEMBL42485,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,2.0,active
CHEMBL346094,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)sc3ncnn23)cc1,32.0,active
CHEMBL279801,CCSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1,140.0,active
CHEMBL5284968,C[C@H](NC(=O)c1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)c1ccccc1,23800.0,inactive
CHEMBL4876862,COc1cc(Cc2n[nH]c(=S)n(/N=C/c3cc4cc(C)ccc4nc3O)c2=O)ccc1O,85.0,active
CHEMBL4862389,Cc1ccc2nc(O)c(/C=N/n3c(=S)[nH]nc(Cc4cccs4)c3=O)cc2c1,110.0,active
CHEMBL4847404,O=c1c(Cc2ccccc2)n[nH]c(=S)n1/N=C/c1cc2ccccc2nc1O,54.0,active
CHEMBL2023950,Cc1nc(Nc2ccc(Oc3ccccc3)cc2)sc1C(C)O,5000.0,active
CHEMBL66856,C=CCn1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1C(F)(F)F,75.0,active
CHEMBL4465282,Clc1ccc(/C=N/c2nnc(-c3ccc(Cl)cc3)o2)cc1,59.0,active
CHEMBL373867,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCC(CO[N+](=O)[O-])O[N+](=O)[O-])c(F)c2)cc1,76000.0,inactive
CHEMBL313387,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CC3(CC3)C2)cc1,1.0,active
CHEMBL3264693,Clc1ccc(-n2cc(CSc3nc4ccccc4o3)nn2)cc1,1900.0,active
CHEMBL417748,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,12.88,active
CHEMBL44367,CS(=O)(=O)c1ccc(-n2cccc2-c2ccc(F)cc2)cc1Cl,100000.0,inactive
CHEMBL373819,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO[N+](=O)[O-])c(F)c2)cc1,14000.0,inactive
CHEMBL219885,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO)c(F)c2)cc1,100000.0,inactive
CHEMBL24429,CS(=O)(=O)c1ccc(C2=C(c3cccnc3)C(=O)CC2)cc1,640.0,active
CHEMBL149335,CCOC(=O)CNC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,4000.0,active
CHEMBL330976,CS(=O)(=O)c1ccc(-c2nn3cccnc3c2-c2ccc(F)cc2)cc1,4201.0,active
CHEMBL26509,COc1ccc2c(c1)c(CC(=O)N[C@@H](CO)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,440.0,active
CHEMBL358609,Cc1cn2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)nc2s1,12.0,active
CHEMBL3289929,CCOC(OCC)c1ccc(/C=C/C(=O)/C=C/c2ccc(C(OCC)OCC)cc2)cc1,31450.0,inactive
CHEMBL3289932,CCOC(OCC)c1ccc(/C=C2\CCc3ccccc3C2=O)cc1,100000.0,inactive
CHEMBL443278,CC[C@]1(C)OC(=O)C(OC(C)C)=C1c1ccc(S(C)(=O)=O)cc1,400.0,active
CHEMBL319148,COc1ccc2c(c1)c(CC(=O)Nc1cccnc1Cl)c(C)n2C(=O)c1ccc(Cl)cc1,50.0,active
CHEMBL4864874,O=c1cc(CSc2nnc(CSc3nc4cc(Cl)ccc4o3)o2)c2ccc3ccccc3c2o1,11.35,active
CHEMBL3359451,COc1ccc2cc([C@H](C)C(=O)NCCc3c[nH]c4ccc(O)cc34)ccc2c1,18000.0,inactive
CHEMBL4862802,CCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,2341.0,active
CHEMBL4857474,CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(N)(=O)=O)cn2)cc1CO,7232.0,active
CHEMBL3322394,CS(=O)(=O)c1ccc(N2CCN=C2c2ccc(F)cc2)cc1,10000.0,inactive
CHEMBL3322395,CC1CN(c2ccc(S(C)(=O)=O)cc2)C(c2ccc(F)cc2)=N1,10000.0,inactive
CHEMBL296384,NS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc(F)cc2)cc1,4.0,active
CHEMBL237592,CCOC(=O)Cc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2cccc(F)c2)c1C,2100.0,active
CHEMBL3735534,CS(=O)(=O)c1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccccc3)C2)cc1,1620.0,active
CHEMBL323732,CS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)c(F)c3)CCC2)cc1,760.0,active
CHEMBL285975,COC(=O)c1cc2cc(S(C)(=O)=O)ccc2n1Cc1ccc(Cl)cc1,650.0,active
CHEMBL325894,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc3c(c2)CCO3)cc1,9.0,active
CHEMBL358309,CC(=O)Oc1ccccc1SCCCCCBr,9500.0,active
CHEMBL110382,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc(Br)cs2)cc1,26.0,active
CHEMBL54746,CS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc3c(c2)OCCO3)cc1,338.84,active
CHEMBL294715,NS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)cc2)cc1,61.66,active
CHEMBL28491,COC(=O)c1nn(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(Cl)cc2)c1Cl,158.49,active
CHEMBL144913,CSc1ccccc1OC(=O)C(F)(F)F,260000.0,inactive
CHEMBL116199,Cc1nc(Cl)c(-c2ccc(F)cc2)n1-c1ccc(S(C)(=O)=O)cc1,10000.0,inactive
CHEMBL100250,CS(=O)(=O)c1ccc(-c2ccsc2-c2ccccc2)cc1,4000.0,active
CHEMBL43511,NS(=O)(=O)c1ccc(-n2cccc2-c2ccc(F)cc2)cc1,14.13,active
CHEMBL18148,CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)cc2)c(=O)c2ccccc12,90.0,active
CHEMBL3425987,CC(=O)NCCc1ccc2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](NC(C)=O)O2,3600.0,active
CHEMBL43002,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,60.26,active
CHEMBL1089959,O=C(O)Cc1ccn(C(F)F)c(=O)c1,12900.0,inactive
CHEMBL229139,C1=C(c2ccc3c(c2)OCO3)Cc2ccccc21,100000.0,inactive
CHEMBL525020,CS(=O)(=O)c1ccc(-c2[nH]c3ccc(Cl)cc3c2-c2ccccc2Cl)cc1,10.0,active
CHEMBL502556,Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)[nH]c3ccccc23)cc1C,1.459,active
CHEMBL144414,CC(=O)Oc1ccccc1SCCCCC#N,50000.0,inactive
CHEMBL1092135,O=C(O)Cc1ccc(=O)n(C(F)F)c1,1300.0,active
CHEMBL347842,CS(=O)(=O)c1ccc(-c2cnn(Cc3ccccc3)c(=O)c2Oc2ccc(Cl)cn2)cc1,260.0,active
CHEMBL96110,COc1cc2c(cc1F)-c1c(c(C(F)(F)F)nn1-c1ccc(S(C)(=O)=O)cc1)SC2,75.0,active
CHEMBL94274,COc1cc2c(cc1F)-c1c(c(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1)[S+]([O-])C2,1500.0,active
CHEMBL1210072,CO/N=[N+](/[O-])c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,3900.0,active
CHEMBL29469,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCCS3)cc1,229.09,active
CHEMBL420869,CCN(CC)c1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,80.0,active
CHEMBL3425988,CC(=O)N[C@H]1Oc2cc(CCO)ccc2O[C@@H]1c1ccc(O)c(O)c1,1300.0,active
CHEMBL261485,Nc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,100000.0,inactive
CHEMBL4788569,COc1ccc(-c2noc(CC(=O)NCCCCCCNC(=O)Cc3onc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)c2-c2ccc(OC)cc2)cc1,50000.0,inactive
CHEMBL300600,NS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc3c(c2)OCO3)cc1,3.981,active
CHEMBL155436,CS(=O)(=O)c1ccc(NNC(=O)c2ccccc2)cc1,10000.0,inactive
CHEMBL148153,CS(=O)(=O)Nc1cc2c(cc1Sc1ccc(Cl)cc1Cl)C(=O)CC2,10.0,active
CHEMBL4793035,Brc1ccc(OCCOc2nc3ccccc3s2)c(Br)c1,360.0,active
CHEMBL4792565,COC(=O)CC1N(C(=O)Nc2nc3ccccc3s2)C(=O)c2ccccc2S1(=O)=O,167300.0,inactive
CHEMBL4763976,COC(=O)CC1N(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,217100.0,inactive
CHEMBL42223,COc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl,251.19,active
CHEMBL106151,COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cn1,1200.0,active
CHEMBL88550,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC3(CC3)C2)cc1F,10.0,active
CHEMBL328521,CC1(C)C(c2ccc(S(C)(=O)=O)cc2)=C(c2ccccc2)C1O,530.0,active
CHEMBL325492,CS(=O)(=O)c1ccc(-n2cncc2-c2ccc(F)cc2)cc1,10000.0,inactive
CHEMBL290192,Cc1nc(-c2ccc(F)cc2)c(-c2ccc(S(N)(=O)=O)cc2)o1,24.0,active
CHEMBL2160140,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3Cl)C2)cc1C,7200.0,active
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,300.0,active
CHEMBL2171275,CC(C(=O)NCCO)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,100000.0,inactive
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,800.0,active
CHEMBL357163,CC(C)(C)c1ccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)cc1,10000.0,inactive
CHEMBL43461,CCc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,1000.0,active
CHEMBL2380877,COC(=O)c1c(-c2ccc(Cl)o2)noc1-c1ccccc1,100000.0,inactive
CHEMBL2380869,COC(=O)c1onc(-c2ccc(Cl)o2)c1-c1ccccc1,100000.0,inactive
CHEMBL29456,COc1c(F)cc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,350.0,active
CHEMBL29942,COc1ccccc1-c1cc(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1,290.0,active
CHEMBL1957884,Cc1ccc(/N=C/c2cn(C(=O)c3ccccc3)c3ccccc23)cc1,12400.0,inactive
CHEMBL1917100,COc1ccc(S2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)cc1,880.0,active
CHEMBL300600,NS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc3c(c2)OCO3)cc1,4.0,active
CHEMBL1916952,O=C(NS(=O)(=O)c1ccccc1)c1cncc(C(=O)NS(=O)(=O)c2ccccc2)c1,7900.0,active
CHEMBL1916954,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cncc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)c1,3400.0,active
CHEMBL1950018,COc1ccc2[nH]c(C(=O)c3cc(C)ccn3)c(CC(=O)O)c2c1,128.0,active
CHEMBL1950010,COc1ccc2c(CC(=O)O)c(C(=O)c3cc(C)ccn3)[nH]c2c1,1900.0,active
CHEMBL1950018,COc1ccc2[nH]c(C(=O)c3cc(C)ccn3)c(CC(=O)O)c2c1,2200.0,active
CHEMBL1917103,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(C(F)(F)F)cc1,2990.0,active
CHEMBL1916953,O=C(NS(=O)(=O)c1ccc(F)cc1)c1cncc(C(=O)NS(=O)(=O)c2ccc(F)cc2)c1,5600.0,active
CHEMBL14420,CC(C)(Cl)CC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,100.0,active
CHEMBL92233,Cc1ccncc1-c1ncc(Cl)cc1-c1ccc(S(C)(=O)=O)cc1,830.0,active
CHEMBL92233,Cc1ccncc1-c1ncc(Cl)cc1-c1ccc(S(C)(=O)=O)cc1,2700.0,active
CHEMBL277519,CC1(O)OC(=O)C(c2cc3ccccc3s2)=C1c1ccc(S(C)(=O)=O)cc1,3200.0,active
CHEMBL212527,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,2100.0,active
CHEMBL280573,Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccc1,47100.0,inactive
CHEMBL472721,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)ssc2=S)cc1,50000.0,inactive
CHEMBL220113,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1,20000.0,inactive
CHEMBL71372,Cc1oc(=O)n(-c2ccc(F)cc2)c1-c1ccc(S(N)(=O)=O)cc1,510.0,active
CHEMBL2115305,COc1ccc2c(c1)c(CC(=O)NN1CCC[C@@H]1CO)c(C)n2C(=O)c1ccc(Cl)cc1,1700.0,active
CHEMBL70858,NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(Cl)cc2)cc1,1200.0,active
CHEMBL4532831,Cc1ccc2[nH]cc(CCNC(=O)c3ccccc3O)c2c1,40000.0,inactive
CHEMBL5174327,COc1ccc2ccn(C)c2c1C(=O)OCC(F)(F)F,380000.0,inactive
CHEMBL3309822,O=S(=O)(c1ccccc1)N1N=C(C(F)(F)F)CC1c1ccc2ccccc2c1,173600.0,inactive
CHEMBL3289933,CCOC(OCC)c1ccc(/C=C/C(=O)C2CCc3ccccc3C2=O)cc1,13320.0,inactive
CHEMBL1939680,Cc1c(CC(=O)OCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,1700.0,active
CHEMBL3309827,Cc1ccc(S(=O)(=O)N2N=C(C(F)(F)F)CC2c2cccc3ccccc23)cc1,89070.0,inactive
CHEMBL525247,Cc1ccc2[nH]c(-c3ccc(S(N)(=O)=O)cc3)c(-c3ccccc3)c2c1,0.02,active
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,960.0,active
CHEMBL388628,CS(=O)(=O)Nc1ccncc1Oc1ccccc1Cl,130.0,active
CHEMBL224693,O=S(=O)(Nc1ccncc1Oc1cccc(Cl)c1)C(F)(F)F,100000.0,inactive
CHEMBL225236,O=S(=O)(Nc1ccncc1Oc1cc(Cl)cc(Cl)c1)C(F)(F)F,100000.0,inactive
CHEMBL224781,O=S(=O)(Nc1ccncc1[S+]([O-])c1ccccc1)C(F)(F)F,100000.0,inactive
CHEMBL225092,COc1ccc(Oc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,440.0,active
CHEMBL224624,COc1ccc(Oc2cnccc2NS(C)(=O)=O)cc1,2360.0,active
CHEMBL3734866,COc1cccc(C2CC(c3ccc(S(C)(=O)=O)cc3)=NN2c2ccc(C(=O)O)cc2)c1,4710.0,active
CHEMBL1939434,O=C(O)/C=C/C12C=C(O)C(=O)C=C1C(=O)C1=Cc3cc(O)c(O)cc3O[C@@H](c3ccc(O)c(O)c3)[C@@H]12,9800.0,active
CHEMBL186764,COc1cc(OC)c(-c2noc(C)c2-c2ccccc2)c(OC)c1,100000.0,inactive
CHEMBL3342568,Cc1cc2c(c(C)c1Br)C=C(C(=O)O)C(C(F)(F)F)O2,190.0,active
CHEMBL3736140,COc1ccc(C2CC(c3ccc(S(C)(=O)=O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,2110.0,active
CHEMBL232615,C[C@@]1(CO)C=Cc2cc(O)ccc2O1,630.0,active
CHEMBL3425985,CO[C@]1(c2ccc(O)c(O)c2)Oc2cc(CCO)ccc2O[C@H]1O,9700.0,active
CHEMBL261520,Nc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1,100000.0,inactive
CHEMBL408808,Nc1ccc(NC(=O)c2ccccc2C(F)(F)F)cc1,100000.0,inactive
CHEMBL264163,Nc1ccccc1C(=O)Nc1ccccc1C(F)(F)F,100000.0,inactive
CHEMBL3775392,CC(C(=O)O)c1ccc(-c2cccc(OC(=O)NCc3ccccc3)c2)c(F)c1,100000.0,inactive
CHEMBL3775979,CCCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1,320.0,active
CHEMBL3775280,CCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)CO)cc2F)c1,100000.0,inactive
CHEMBL3774393,CCCCCCNC(=O)Oc1cccc(-c2ccc(C)cc2F)c1,100000.0,inactive
CHEMBL381680,CC1([O-])OC(=O)C(c2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1.[Na+],1700.0,active
CHEMBL507398,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccnc(Cl)c2)cc1,730.0,active
CHEMBL460216,CC(Sc1nc2ccccc2c(=O)n1N)C(=O)O,5800.0,active
CHEMBL127125,Cc1cc(=O)c(Oc2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,1000.0,active
CHEMBL1956387,NS(=O)(=O)c1ccc(-n2nnnc2-c2ccc([N+](=O)[O-])cc2)cc1,100000.0,inactive
CHEMBL2315327,CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C21c2ccccc2C(=O)N1CCNS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C)cc2)cc1,3900.0,active
CHEMBL2315325,CN(C)c1cccc2c(S(=O)(=O)NCCNS(=O)(=O)c3ccc(C4=C(c5ccc(Cl)cc5)C(=O)OC4)cc3)cccc12,7200.0,active
CHEMBL2333738,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCOCC2)cc1,1880.0,active
CHEMBL4173650,COc1ccc(NC(=S)NNC(=O)Nc2ccc(S(C)(=O)=O)cc2)cc1,7150.0,active
CHEMBL463125,CC(C)=CCc1c(O)ccc2cc(-c3cc(O)cc(O)c3)oc12,31800.0,inactive
CHEMBL497716,C/C(=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O)COC(=O)/C=C/c1ccc(O)cc1,38400.0,inactive
CHEMBL416146,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,2000.0,active
CHEMBL1814710,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)c(Br)c1.[Na+],23000.0,inactive
CHEMBL1814712,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)c(-c2ccccc2)c1.[Na+],290000.0,inactive
CHEMBL1814721,Cc1ccc(-c2cc(CC3CCCC3=O)ccc2C(C)C(=O)[O-])cc1.[Na+],540000.0,inactive
CHEMBL1814723,CSc1ccc(-c2cc(CC3CCCC3=O)ccc2C(C)C(=O)[O-])cc1.[Na+],150000.0,inactive
