molecule_chembl_id,smiles,standard_value,bioactivity_class,descriptors,MolWt,NumRotatableBonds,NumHAcceptors,NumHDonors,TPSA,MolLogP
CHEMBL865,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,5.0,active,"{1, 2.9644200000000005, 3, 4, 86.19, 314.36600000000004}",1.0,2.9644200000000005,3.0,4.0,86.19,314.36600000000004
CHEMBL410911,CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)cc(S(=O)(=O)Cc3ccccc3)n2)cc1,10000.0,inactive,"{0, 3.5398000000000023, 5, 6, 456.46700000000016, 94.05999999999999}",0.0,3.5398000000000023,5.0,6.0,456.46700000000016,94.05999999999999
CHEMBL271314,CCN(Cc1ccccc1)c1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,10000.0,inactive,"{0, 4.592400000000005, 5, 6, 435.4710000000001, 63.160000000000004}",0.0,4.592400000000005,5.0,6.0,435.4710000000001,63.160000000000004
CHEMBL3087871,Cc1ccc2c(c1)oc(=O)n2Cc1cn(-c2ccc(Cl)cc2)nn1,5600.0,active,"{0, 65.85, 3, 3.1853200000000017, 6, 340.77}",0.0,65.85,3.0,3.1853200000000017,6.0,340.77
CHEMBL282093,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,10.0,active,"{1, 3, 4, 3.858900000000002, 77.98, 401.797}",1.0,3.0,4.0,3.858900000000002,77.98,401.797
CHEMBL145598,CCCCCCCCc1ccccc1OC(C)=O,40000.0,inactive,"{0, 2, 4.5149000000000035, 8, 248.366, 26.3}",0.0,2.0,4.5149000000000035,8.0,248.366,26.3
CHEMBL507789,CS(=O)(=O)c1ccc(-n2cc(-c3ccc(F)cc3)nn2)cc1,210.0,active,"{0, 64.85, 2.4769000000000005, 3, 5, 317.345}",0.0,64.85,2.4769000000000005,3.0,5.0,317.345
CHEMBL186632,CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,0.44,active,"{1, 99.57999999999998, 3.109400000000001, 5, 6, 394.45600000000013}",1.0,99.57999999999998,3.109400000000001,5.0,6.0,394.45600000000013
CHEMBL404476,NS(=O)(=O)c1ccc(/C=N/c2ccc(O)cc2)cc1,5090.0,active,"{1.7902, 2, 3, 4, 276.317, 92.75000000000001}",1.7902,2.0,3.0,4.0,276.317,92.75000000000001
CHEMBL1163219,COc1ccc2c(c1)c1c(n2C(=O)c2ccc(Cl)cc2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,197900.0,inactive,"{0, 643.5830000000001, 7, 7.032000000000009, 9, 62.16000000000001}",0.0,643.5830000000001,7.0,7.032000000000009,9.0,62.16000000000001
CHEMBL116253,Cc1ccncc1-c1c(Cl)ncn1-c1ccc(S(C)(=O)=O)cc1,284.0,active,"{0, 64.85, 3, 3.299620000000001, 5, 347.8270000000001}",0.0,64.85,3.0,3.299620000000001,5.0,347.8270000000001
CHEMBL324823,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cnccc2O)cc1,1000.0,active,"{1, 2.6968000000000005, 3, 6, 85.08, 349.79900000000004}",1.0,2.6968000000000005,3.0,6.0,85.08,349.79900000000004
CHEMBL326335,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc3c(c2)OCO3)cc1,6.0,active,"{0, 3, 3.324900000000002, 70.42, 6, 376.82100000000014}",0.0,3.0,3.324900000000002,70.42,6.0,376.82100000000014
CHEMBL273340,CC1(O)OC(=O)C(c2cccc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,250.0,active,"{1, 2.4053000000000004, 3, 5, 362.3780000000001, 80.67}",1.0,2.4053000000000004,3.0,5.0,362.3780000000001,80.67
CHEMBL110660,Cc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)no1,410.0,active,"{1, 2.50192, 3, 6, 104.01, 372.3280000000001}",1.0,2.50192,3.0,6.0,104.01,372.3280000000001
CHEMBL158509,Cc1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)s2)o1,1200.0,active,"{0, 353.852, 3, 4.435420000000002, 5, 60.17}",0.0,353.852,3.0,4.435420000000002,5.0,60.17
CHEMBL326024,Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(=O)(=O)N(C)C)cc2)co1,4168.69,active,"{0, 3.104820000000001, 4, 6, 400.3820000000001, 81.22999999999999}",0.0,3.104820000000001,4.0,6.0,400.3820000000001,81.22999999999999
CHEMBL313387,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CC3(CC3)C2)cc1,1.0,active,"{1, 2, 3, 5.125600000000003, 394.32300000000015, 60.160000000000004}",1.0,2.0,3.0,5.125600000000003,394.32300000000015,60.160000000000004
CHEMBL111314,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1F,120.23,active,"{0, 3, 4, 4.332500000000004, 43.370000000000005, 346.4230000000001}",0.0,3.0,4.0,4.332500000000004,43.370000000000005,346.4230000000001
CHEMBL295032,Cc1cc(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,79.43,active,"{0, 3, 4, 4.923420000000004, 51.96, 414.8360000000001}",0.0,3.0,4.0,4.923420000000004,51.96,414.8360000000001
CHEMBL333651,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,11.0,active,"{0, 3.604800000000002, 4, 5, 362.8380000000001, 61.190000000000005}",0.0,3.604800000000002,4.0,5.0,362.8380000000001,61.190000000000005
CHEMBL117862,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1F,156.0,active,"{0, 3.743900000000002, 4, 5, 380.8280000000001, 61.190000000000005}",0.0,3.743900000000002,4.0,5.0,380.8280000000001,61.190000000000005
CHEMBL29472,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Br)s2)cc1,12.02,active,"{1, 3, 452.27700000000004, 5, 4.029500000000001, 77.98}",1.0,3.0,452.27700000000004,5.0,4.029500000000001,77.98
CHEMBL42549,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc([N+](=O)[O-])c2)cc1,575.44,active,"{0, 3.8698000000000032, 4, 6, 411.3610000000001, 95.1}",0.0,3.8698000000000032,4.0,6.0,411.3610000000001,95.1
CHEMBL327900,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CCCC3)C2)cc1,61.66,active,"{0, 2, 3, 34.14, 5.494200000000005, 370.48900000000026}",0.0,2.0,3.0,34.14,5.494200000000005,370.48900000000026
CHEMBL118936,CS(=O)(=O)c1ccc(-c2cnc(C=O)n2-c2ccc(F)cc2)cc1,1000.0,active,"{0, 2.894400000000001, 4, 5, 69.03, 344.367}",0.0,2.894400000000001,4.0,5.0,69.03,344.367
CHEMBL2111539,CS(=O)(=O)c1ccc(-c2cc(/C=C\CC[N+](=O)[O-])nn2C2CCCCC2)cc1,500.0,active,"{0, 4.138800000000003, 6, 7, 403.50400000000025, 95.1}",0.0,4.138800000000003,6.0,7.0,403.50400000000025,95.1
CHEMBL195550,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)S(=O)OC2)cc1,100000.0,inactive,"{0, 2.652300000000001, 3, 4, 334.4180000000001, 60.44}",0.0,2.652300000000001,3.0,4.0,334.4180000000001,60.44
CHEMBL171417,CS(=O)(=O)c1ccc(-c2cc3ccccc3cc2-c2ccccc2)cc1,41000.0,inactive,"{0, 2, 3, 34.14, 5.577300000000005, 358.46200000000005}",0.0,2.0,3.0,34.14,5.577300000000005,358.46200000000005
CHEMBL5430378,Nc1c(C(=O)N/N=C/c2ccc(O)cc2)cnn1-c1ccc(S(N)(=O)=O)cc1,60.0,active,"{0.5713999999999998, 4, 5, 165.69, 8, 400.4200000000002}",0.5713999999999998,4.0,5.0,165.69,8.0,400.4200000000002
CHEMBL416394,COc1cc(-c2ccccc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,100000.0,inactive,"{1, 2.1952999999999996, 4, 5, 329.3810000000001, 87.21}",1.0,2.1952999999999996,4.0,5.0,329.3810000000001,87.21
CHEMBL29766,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c(F)c2-c2ccccc2)cc1,1.7,active,"{385.34200000000004, 1, 3, 4, 3.3446000000000016, 77.98}",385.34200000000004,1.0,3.0,4.0,3.3446000000000016,77.98
CHEMBL3309451,CS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2ccc3c(c2)OCCO3)cc1,240.0,active,"{0, 3, 68.2, 3.7310000000000025, 6, 426.41600000000017}",0.0,3.0,68.2,3.7310000000000025,6.0,426.41600000000017
CHEMBL145257,CS(=O)(=O)Nc1cc2c(cc1S(=O)(=O)c1ccc(F)cc1F)C(=O)CC2,10000.0,inactive,"{1, 97.38, 2.298, 4, 5, 401.41200000000015}",1.0,97.38,2.298,4.0,5.0,401.41200000000015
CHEMBL3325733,Cc1nn(-c2ccccc2)c(N(C)C)c1/C=N/Nc1nc2ccccc2nc1O,400.0,active,"{2, 387.44700000000006, 3.3415200000000023, 5, 8, 91.46000000000001}",2.0,387.44700000000006,3.3415200000000023,5.0,8.0,91.46000000000001
CHEMBL324863,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CCC2)cc1Cl,140.0,active,"{0, 3, 4, 4.846800000000004, 362.87800000000016, 43.370000000000005}",0.0,3.0,4.0,4.846800000000004,362.87800000000016,43.370000000000005
CHEMBL319766,CCOc1cccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)c1,650.0,active,"{1, 5, 69.56, 7, 5.880120000000005, 476.96000000000015}",1.0,5.0,69.56,7.0,5.880120000000005,476.96000000000015
CHEMBL5193344,C/C(=C\CC/C(C)=C/CCCC1(O)Oc2ccc(O)cc2C1=O)CO,1380.0,active,"{3, 3.491300000000002, 5, 8, 86.99, 346.4230000000001}",3.0,3.491300000000002,5.0,8.0,86.99,346.4230000000001
CHEMBL5177548,C/C(=C\CC/C(C)=C/C/C=C(/CC(=O)c1cc(O)ccc1O)C(=O)O)CO,4840.0,active,"{3.736800000000003, 4, 5, 10, 115.06, 374.4330000000001}",3.736800000000003,4.0,5.0,10.0,115.06,374.4330000000001
CHEMBL3735601,CS(=O)(=O)c1ccc(C2=NN(c3ccc(C(=O)O)cc3)C(c3cccs3)C2)cc1,1160.0,active,"{1, 4.205500000000003, 5, 6, 426.5190000000001, 87.04}",1.0,4.205500000000003,5.0,6.0,426.5190000000001,87.04
CHEMBL417254,CC(C)(C)c1cc(C(=O)CSCC2CC2)cc2c1OCC2(C)C,400.0,active,"{0, 3, 4.980000000000005, 5, 332.50900000000007, 26.3}",0.0,3.0,4.980000000000005,5.0,332.50900000000007,26.3
CHEMBL95311,COc1ccc2c(c1)c(CC(=O)NCCc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,60.0,active,"{1, 4, 5.201620000000005, 7, 460.9610000000001, 60.33}",1.0,4.0,5.201620000000005,7.0,460.9610000000001,60.33
CHEMBL110401,CC1(C)OC(=O)C(Oc2ccc(F)c(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,10.0,active,"{0, 3.493800000000002, 4, 5, 69.67, 394.3950000000001}",0.0,3.493800000000002,4.0,5.0,69.67,394.3950000000001
CHEMBL282242,CS(=O)(=O)c1ccc(C2=C(c3cc(Br)ccn3)C(=O)CC2)cc1,630.0,active,"{0, 64.1, 3, 4, 3.521300000000002, 392.2740000000001}",0.0,64.1,3.0,4.0,3.521300000000002,392.2740000000001
CHEMBL185420,CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc(F)c(Cl)c2)cc1,10.0,active,"{0, 2, 3, 34.14, 5.494800000000003, 396.817}",0.0,2.0,3.0,34.14,5.494800000000003,396.817
CHEMBL295068,Cc1ccc(N2CC(c3ccc(S(C)(=O)=O)cc3)=C(c3ccc(F)cc3)C2=O)cc1,1050.0,active,"{0, 3, 4, 421.49300000000017, 4.495220000000004, 54.45}",0.0,3.0,4.0,421.49300000000017,4.495220000000004,54.45
CHEMBL339221,CS(=O)(=O)c1ccc(-c2[nH]c(Cl)c(Br)c2-c2ccc(F)cc2)cc1,88000.0,inactive,"{1, 2, 3, 5.3072000000000035, 428.7100000000001, 49.93}",1.0,2.0,3.0,5.3072000000000035,428.7100000000001,49.93
CHEMBL339222,CC(C)(C)OC(=O)n1c(Br)cc(-c2ccc(F)cc2)c1-c1ccc(S(C)(=O)=O)cc1,300000.0,inactive,"{0, 65.37, 3, 5, 5.9104000000000045, 494.3820000000002}",0.0,65.37,3.0,5.0,5.9104000000000045,494.3820000000002
CHEMBL5078677,COc1ccc(NC(=O)c2ccccc2Nc2ccccc2)cc1,150000.0,inactive,"{2, 3, 4.691100000000002, 5, 50.36, 318.37600000000003}",2.0,3.0,4.691100000000002,5.0,50.36,318.37600000000003
CHEMBL283086,Cc1nn(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccccc2)c1Cl,28.0,active,"{1, 3, 4, 3.1485200000000013, 77.98, 347.827}",1.0,3.0,4.0,3.1485200000000013,77.98,347.827
CHEMBL2018563,CNc1nnc(Cn2nc(Cc3ccccc3)c3onc(C)c3c2=O)s1,21300.0,inactive,"{1, 98.73000000000002, 2.2252199999999993, 5, 9, 368.42200000000014}",1.0,98.73000000000002,2.2252199999999993,5.0,9.0,368.42200000000014
CHEMBL2018568,CNc1nnc(Cn2nc(Cc3ccc(OC)cc3)c3onc(C)c3c2=O)s1,14700.0,inactive,"{1, 2.2338199999999997, 6, 10, 107.96000000000001, 398.44800000000015}",1.0,2.2338199999999997,6.0,10.0,107.96000000000001,398.44800000000015
CHEMBL143340,CCCCC#CCOc1ccccc1OC(C)=O,40000.0,inactive,"{0, 35.53, 3, 5, 3.184300000000002, 246.30599999999998}",0.0,35.53,3.0,5.0,3.184300000000002,246.30599999999998
CHEMBL18020,CC(C)S(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccc(Cl)cc12,60.0,active,"{1, 3.590900000000002, 4, 5, 391.87600000000015, 76.37}",1.0,3.590900000000002,4.0,5.0,391.87600000000015,76.37
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,120.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
CHEMBL326639,Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cs1,940.0,active,"{0, 64.85, 3, 387.4080000000001, 3.7265200000000016, 6}",0.0,64.85,3.0,387.4080000000001,3.7265200000000016,6.0
CHEMBL320961,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)n1,2884.03,active,"{0, 64.85, 3, 3.665020000000003, 5, 381.3790000000001}",0.0,64.85,3.0,3.665020000000003,5.0,381.3790000000001
CHEMBL489899,COc1ccc(-c2ssc(=S)c2-c2ccc(OC)cc2)cc1,20000.0,inactive,"{0, 4, 5, 5.890290000000004, 18.46, 346.4980000000001}",0.0,4.0,5.0,5.890290000000004,18.46,346.4980000000001
CHEMBL5174387,COc1ccc(/C=C/C(=O)c2cc(-n3cc(CN4C(=O)C(=O)c5ccccc54)nn3)ccc2O)cc1,37.0,active,"{480.48000000000013, 1, 3.6071000000000026, 7, 8, 114.62}",480.48000000000013,1.0,3.6071000000000026,7.0,8.0,114.62
CHEMBL18373,CC(C)S(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccccc12,290.0,active,"{1, 2.937500000000001, 4, 5, 357.4310000000001, 76.37}",1.0,2.937500000000001,4.0,5.0,357.4310000000001,76.37
CHEMBL29575,NC(=O)c1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,100000.0,inactive,"{1.4247, 2, 4, 5, 360.37000000000006, 121.07000000000001}",1.4247,2.0,4.0,5.0,360.37000000000006,121.07000000000001
CHEMBL69567,CS(=O)(=O)c1ccc(-c2occ(Cl)c(=S)c2-c2ccc(F)cc2)cc1,835795.45,inactive,"{0, 3, 4, 5.539090000000003, 394.8760000000001, 47.28}",0.0,3.0,4.0,5.539090000000003,394.8760000000001,47.28
CHEMBL307233,CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(C(F)(F)F)cc2)cc1,2000.0,active,"{0, 3, 3.5198000000000027, 69.28, 5, 383.34700000000004}",0.0,3.0,3.5198000000000027,69.28,5.0,383.34700000000004
CHEMBL460862,COc1cc([C@@H]2OC[C@H]3[C@@H]2CO[C@H]3c2ccc(O)c(OC)c2)ccc1O,100000.0,inactive,"{2, 3.190200000000002, 4, 358.3900000000001, 6, 77.38000000000001}",2.0,3.190200000000002,4.0,358.3900000000001,6.0,77.38000000000001
CHEMBL436990,OC[C@@H]1[C@@H]([C@H](O)c2ccc(O)c(O)c2)CO[C@@H]1c1ccc(O)c(O)c1,73900.0,inactive,"{1.5385999999999995, 130.61, 4, 6, 7, 348.35100000000006}",1.5385999999999995,130.61,4.0,6.0,7.0,348.35100000000006
CHEMBL363102,CS(=O)(=O)c1ccc(-c2c(-c3cccc(F)c3)nn3ncccc23)cc1,34.0,active,"{0, 64.33, 3, 3.605900000000002, 5, 367.40500000000003}",0.0,64.33,3.0,3.605900000000002,5.0,367.40500000000003
CHEMBL424313,CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)nc3sc4ccccc4n23)cc1,5000.0,active,"{0, 3, 5, 5.286500000000004, 51.44, 404.51600000000013}",0.0,3.0,5.0,5.286500000000004,51.44,404.51600000000013
CHEMBL182820,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1F,12.88,active,"{1, 3, 4, 69.39, 4.093900000000002, 393.386}",1.0,3.0,4.0,69.39,4.093900000000002,393.386
CHEMBL185621,Cc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,24.0,active,"{0, 64.33, 3, 3.9143200000000036, 5, 381.432}",0.0,64.33,3.0,3.9143200000000036,5.0,381.432
CHEMBL110824,CC1(C)OC(=O)C(Oc2ncc(Cl)cc2Cl)=C1c1ccc(S(C)(=O)=O)cc1,40.0,active,"{0, 3.9174000000000033, 4, 6, 428.2930000000002, 82.56}",0.0,3.9174000000000033,4.0,6.0,428.2930000000002,82.56
CHEMBL1669027,CS(=O)(=O)c1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,21300.0,inactive,"{1, 3, 4, 4.201800000000002, 432.80300000000005, 80.67}",1.0,3.0,4.0,4.201800000000002,432.80300000000005,80.67
CHEMBL1173450,O=S(=O)([O-])Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1.[K+],8950.0,active,"{-0.8888000000000003, 2, 4, 6, 106.89000000000001, 346.401}",-0.8888000000000003,2.0,4.0,6.0,106.89000000000001,346.401
CHEMBL155676,CS(=O)(=O)c1ccc(-c2cnnc(O)c2-c2ccccc2)cc1,33000.0,inactive,"{1, 2.9197000000000015, 3, 5, 326.377, 80.15}",1.0,2.9197000000000015,3.0,5.0,326.377,80.15
CHEMBL154907,Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)c1=O,300.0,active,"{0, 2.5178000000000003, 3, 5, 69.03, 340.40400000000005}",0.0,2.5178000000000003,3.0,5.0,69.03,340.40400000000005
CHEMBL1210073,CC(=O)OC(C)O/N=[N+](/[O-])c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,14400.0,inactive,"{512.4660000000001, 0, 4.396300000000003, 7, 9, 125.91999999999999}",512.4660000000001,0.0,4.396300000000003,7.0,9.0,125.91999999999999
CHEMBL110145,Cc1ncccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1,2800.0,active,"{1, 2.90892, 3, 5, 90.87, 382.3670000000001}",1.0,2.90892,3.0,5.0,90.87,382.3670000000001
CHEMBL1171257,COc1ccc(/C=C/C(=O)O[C@@H]2[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@]8(C)[C@H]9CC=C%10[C@@H]%11CC(C)(C)CC[C@]%11(C(=O)O[C@@H]%11O[C@H](CO[C@@H]%12O[C@H](CO)[C@@H](O[C@@H]%13O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%13O)[C@H](O)[C@H]%12O)[C@@H](O)[C@H](O)[C@H]%11O)CC[C@@]%10(C)[C@]9(C)CC[C@H]8C7(C)C)OC[C@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@H]2O)cc1O,7600.0,active,"{645.3400000000003, 42, 1837.9600000000003, 22, 24, -5.426600000000017}",645.3400000000003,42.0,1837.9600000000003,22.0,24.0,-5.426600000000017
CHEMBL1171445,COc1ccc(/C=C/C(=O)O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO[C@@H](O[C@@H]5[C@@H](O)[C@H](C)O[C@@H](O[C@H]6[C@H](O[C@H]7CC[C@@]8(C)[C@@H](CC[C@]9(C)[C@@H]8CC=C8[C@@H]%10CC(C)(C)CC[C@]%10(C(=O)O[C@@H]%10O[C@H](CO[C@@H]%11O[C@H](CO)[C@@H](O[C@@H]%12O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%12O)[C@H](O)[C@H]%11O)[C@@H](O)[C@H](O)[C@H]%10O)CC[C@]89C)[C@]7(C)CO)OC[C@H](O)[C@@H]6O)[C@@H]5O)[C@H](O)[C@@H]4O)O[C@@H]3CO)O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1O,9000.0,active,"{803.6400000000004, 2162.2419999999984, 52, -9.778200000000062, 28, 30}",803.6400000000004,2162.2419999999984,52.0,-9.778200000000062,28.0,30.0
CHEMBL2023862,COc1ccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)cc1,910.0,active,"{1, 4, 4.291000000000003, 326.37700000000007, 6, 52.61}",1.0,4.0,4.291000000000003,326.37700000000007,6.0,52.61
CHEMBL1894768,c1ccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)cc1,410.0,active,"{1, 3, 4.282400000000002, 5, 296.351, 43.379999999999995}",1.0,3.0,4.282400000000002,5.0,296.351,43.379999999999995
CHEMBL2023852,c1ccc(Oc2ccc(Nc3nc(-c4ccccc4)cs3)cc2)cc1,5000.0,active,"{1, 34.15, 4, 5, 6.346000000000004, 344.439}",1.0,34.15,4.0,5.0,6.346000000000004,344.439
CHEMBL393292,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@H]3OCC(O)(CO)[C@@H]3O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@@H](O)[C@@H]1O,490000.0,inactive,"{11, 13, 304.21, 19, 756.7070000000006, -2.550999999999996}",11.0,13.0,304.21,19.0,756.7070000000006,-2.550999999999996
CHEMBL270060,C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@]1(CCC(=O)O1)[C@@]2(C)O,4600.0,active,"{0, 1, 1.3409, 5, 72.83000000000001, 280.31999999999994}",0.0,1.0,1.3409,5.0,72.83000000000001,280.31999999999994
CHEMBL5417525,COc1ccc(/C=C/C(=O)c2nn(-c3ccc(Cl)cc3)c(C)c2C(=O)/C=C/c2ccc(OC)cc2)cc1,300.0,active,"{512.9930000000003, 0, 70.42, 6, 6.643520000000007, 9}",512.9930000000003,0.0,70.42,6.0,6.643520000000007,9.0
CHEMBL283177,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)s2)cc1,26.0,active,"{1, 3, 3.9204000000000017, 5, 77.98, 407.826}",1.0,3.0,3.9204000000000017,5.0,77.98,407.826
CHEMBL29923,Cc1cccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c1,110.0,active,"{1, 3, 4, 3.5139200000000015, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000015,77.98,381.3790000000001
CHEMBL319446,CC1(C)OC(=O)C(Oc2ncnc3ccccc23)=C1c1ccc(S(C)(=O)=O)cc1,2900.0,active,"{0, 3.158800000000002, 4, 7, 410.45100000000014, 95.44999999999999}",0.0,3.158800000000002,4.0,7.0,410.45100000000014,95.44999999999999
CHEMBL110514,CC1(C)OC(=O)C(Oc2cccnc2)=C1c1ccc(S(C)(=O)=O)cc1,520.0,active,"{0, 2.6106000000000007, 4, 6, 359.4030000000001, 82.56}",0.0,2.6106000000000007,4.0,6.0,359.4030000000001,82.56
CHEMBL36542,COc1cc(-c2oc(C)nc2C2CCCCC2)ccc1S(N)(=O)=O,100000.0,inactive,"{1, 3.353720000000001, 4, 5, 350.44, 95.41999999999999}",1.0,3.353720000000001,4.0,5.0,350.44,95.41999999999999
CHEMBL358666,Cc1sc2nc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)n2c1C,5000.0,active,"{0, 3, 4.7501400000000045, 5, 51.44, 382.5100000000001}",0.0,3.0,4.7501400000000045,5.0,51.44,382.5100000000001
CHEMBL321217,CC1(C)OC(=O)C(c2cccc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,40.0,active,"{0, 3, 4, 3.4754000000000023, 360.40600000000006, 60.440000000000005}",0.0,3.0,4.0,3.4754000000000023,360.40600000000006,60.440000000000005
CHEMBL286490,CS(=O)(=O)c1ccc(C2=C(c3cncc(Cl)c3)C(=O)CC2)cc1,87.0,active,"{0, 64.1, 3, 4, 3.412200000000002, 347.82300000000015}",0.0,64.1,3.0,4.0,3.412200000000002,347.82300000000015
CHEMBL120608,Cc1ccnc2c(-c3ccc(F)cc3)c(-c3ccc(S(C)(=O)=O)cc3)nn12,12.0,active,"{0, 64.33, 3, 3.9143200000000036, 5, 381.4320000000001}",0.0,64.33,3.0,3.9143200000000036,5.0,381.4320000000001
CHEMBL290031,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)cc2)o1,70.0,active,"{320.41400000000004, 1, 3, 4, 3.3451200000000014, 86.19}",320.41400000000004,1.0,3.0,4.0,3.3451200000000014,86.19
CHEMBL602676,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2C2CCN(CCCCO[N+](=O)[O-])CC2)cc1,16800.0,inactive,"{1, 2.7064000000000012, 133.59, 8, 9, 491.4920000000004}",1.0,2.7064000000000012,133.59,8.0,9.0,491.4920000000004
CHEMBL92154,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CC3)C2)cc1,8.0,active,"{0, 2, 3, 34.14, 4.714000000000004, 342.4350000000002}",0.0,2.0,3.0,34.14,4.714000000000004,342.4350000000002
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,140.0,active,"{1, 3, 4, 3.5139200000000006, 77.98, 381.3790000000001}",1.0,3.0,4.0,3.5139200000000006,77.98,381.3790000000001
